"cod_municipio","municipio","estado","valor"
3133709,Itatiaiuçu,MG,120
3133758,Itaú de Minas,MG,1250
3133808,Itaúna,MG,250
3133907,Itaverava,MG,500
3134004,Itinga,MG,250
3134103,Itueta,MG,200
3134202,Ituiutaba,MG,7800
3134301,Itumirim,MG,800
3134400,Iturama,MG,250
3134509,Itutinga,MG,2400
3134608,Jaboticatubas,MG,250
3134707,Jacinto,MG,50
3134806,Jacuí,MG,650
3134905,Jacutinga,MG,425
3135001,Jaguaraçu,MG,12
3135050,Jaíba,MG,1340
3135076,Jampruca,MG,90
3135100,Janaúba,MG,600
3135209,Januária,MG,900
3135308,Japaraíba,MG,400
3135357,Japonvar,MG,340
3135407,Jeceaba,MG,150
3135456,Jenipapo de Minas,MG,200
3135506,Jequeri,MG,700
3135605,Jequitaí,MG,300
3135704,Jequitibá,MG,200
3135803,Jequitinhonha,MG,200
3135902,Jesuânia,MG,300
3136009,Joaíma,MG,150
3136108,Joanésia,MG,100
3136207,João Monlevade,MG,3
3136306,João Pinheiro,MG,5500
3136405,Joaquim Felício,MG,250
3136504,Jordânia,MG,120
3136520,José Gonçalves de Minas,MG,150
3136553,José Raydan,MG,120
3136579,Josenópolis,MG,150
3136603,Nova União,MG,25
3136652,Juatuba,MG,3
3136702,Juiz de Fora,MG,120
3136801,Juramento,MG,1100
3136900,Juruaia,MG,800
3136959,Juvenília,MG,590
3137007,Ladainha,MG,700
3137106,Lagamar,MG,4000
3137205,Lagoa da Prata,MG,60
3137304,Lagoa dos Patos,MG,450
3137403,Lagoa Dourada,MG,6600
3137502,Lagoa Formosa,MG,7500
3137536,Lagoa Grande,MG,4000
3137601,Lagoa Santa,MG,10
3137700,Lajinha,MG,450
3137809,Lambari,MG,300
3137908,Lamim,MG,280
3138005,Laranjal,MG,40
3138104,Lassance,MG,650
3138203,Lavras,MG,3200
3138302,Leandro Ferreira,MG,100
3138351,Leme do Prado,MG,80
3138401,Leopoldina,MG,90
3138500,Liberdade,MG,150
3138609,Lima Duarte,MG,180
3138625,Limeira do Oeste,MG,650
3138658,Lontra,MG,150
3138674,Luisburgo,MG,650
3138682,Luislândia,MG,350
3138708,Luminárias,MG,2300
3138807,Luz,MG,2500
3138906,Machacalis,MG,10
3139003,Machado,MG,6000
3139102,Madre de Deus de Minas,MG,10000
3139201,Malacacheta,MG,150
3139250,Mamonas,MG,300
3139300,Manga,MG,470
3139409,Manhuaçu,MG,700
3139508,Manhumirim,MG,150
3139607,Mantena,MG,150
3139706,Maravilhas,MG,100
3139805,Mar de Espanha,MG,70
3139904,Maria da Fé,MG,120
3140001,Mariana,MG,100
3140100,Marilac,MG,250
3140159,Mário Campos,MG,4
3140209,Maripá de Minas,MG,12
3140308,Marliéria,MG,40
3140407,Marmelópolis,MG,25
3140506,Martinho Campos,MG,680
3140530,Martins Soares,MG,50
3140555,Mata Verde,MG,30
3140605,Materlândia,MG,275
3140704,Mateus Leme,MG,240
3140803,Matias Barbosa,MG,5
3140852,Matias Cardoso,MG,800
3140902,Matipó,MG,700
3141009,Mato Verde,MG,325
3141108,Matozinhos,MG,120
3141207,Matutina,MG,30
3141306,Medeiros,MG,3515
3141405,Medina,MG,400
3141504,Mendes Pimentel,MG,30
3141603,Mercês,MG,120
3141702,Mesquita,MG,120
3141801,Minas Novas,MG,1200
3141900,Minduri,MG,4500
3142007,Mirabela,MG,200
3142106,Miradouro,MG,150
3142205,Miraí,MG,70
3142254,Miravânia,MG,200
3142304,Moeda,MG,15
3142403,Moema,MG,60
3142502,Monjolos,MG,80
3142601,Monsenhor Paulo,MG,200
3142700,Montalvânia,MG,1000
3142809,Monte Alegre de Minas,MG,5500
3142908,Monte Azul,MG,650
3143005,Monte Belo,MG,1500
3143104,Monte Carmelo,MG,15000
3143153,Monte Formoso,MG,100
3143203,Monte Santo de Minas,MG,670
3143302,Montes Claros,MG,890
3143401,Monte Sião,MG,230
3143450,Montezuma,MG,300
3143500,Morada Nova de Minas,MG,6000
3143609,Morro da Garça,MG,100
3143708,Morro do Pilar,MG,60
3143807,Munhoz,MG,900
3143906,Muriaé,MG,400
3144003,Mutum,MG,750
3144102,Muzambinho,MG,850
3144201,Nacip Raydan,MG,60
3144300,Nanuque,MG,20
3144359,Naque,MG,50
3144375,Natalândia,MG,650
3144409,Natércia,MG,50
3144508,Nazareno,MG,1450
3144607,Nepomuceno,MG,2200
3144656,Ninheira,MG,300
3144672,Nova Belém,MG,40
3144706,Nova Era,MG,50
3144805,Nova Lima,MG,4
3144904,Nova Módica,MG,25
3145000,Nova Ponte,MG,16000
3145059,Nova Porteirinha,MG,60
3145109,Nova Resende,MG,1400
3145208,Nova Serrana,MG,30
3145307,Novo Cruzeiro,MG,1900
3145356,Novo Oriente de Minas,MG,70
3145372,Novorizonte,MG,200
3145406,Olaria,MG,20
3145455,Olhos-d'Água,MG,400
3145505,Olímpio Noronha,MG,70
3145604,Oliveira,MG,1200
3145703,Oliveira Fortes,MG,30
3145802,Onça de Pitangui,MG,120
3145851,Oratórios,MG,150
3145877,Orizânia,MG,400
3145901,Ouro Branco,MG,270
3146008,Ouro Fino,MG,600
3146107,Ouro Preto,MG,150
3146206,Ouro Verde de Minas,MG,40
3146255,Padre Carvalho,MG,200
3146305,Padre Paraíso,MG,70
3146404,Paineiras,MG,250
3146503,Pains,MG,1500
3146552,Pai Pedro,MG,200
3146602,Paiva,MG,22
3146701,Palma,MG,30
3146750,Palmópolis,MG,20
3146909,Papagaios,MG,500
3147006,Paracatu,MG,25800
3147105,Pará de Minas,MG,150
3147204,Paraguaçu,MG,5300
3147303,Paraisópolis,MG,100
3147402,Paraopeba,MG,160
3147501,Passabém,MG,50
3147600,Passa Quatro,MG,25
3147709,Passa Tempo,MG,120
3147808,Passa Vinte,MG,2
3147907,Passos,MG,9000
3147956,Patis,MG,180
3148004,Patos de Minas,MG,14000
3148103,Patrocínio,MG,18000
3148202,Patrocínio do Muriaé,MG,30
3148301,Paula Cândido,MG,500
3148400,Paulistas,MG,150
3148509,Pavão,MG,15
3148608,Peçanha,MG,550
3148707,Pedra Azul,MG,300
3148756,Pedra Bonita,MG,200
3148806,Pedra do Anta,MG,380
3148905,Pedra do Indaiá,MG,210
3149002,Pedra Dourada,MG,30
3149101,Pedralva,MG,200
3149150,Pedras de Maria da Cruz,MG,200
3149200,Pedrinópolis,MG,4700
3149309,Pedro Leopoldo,MG,25
3149408,Pedro Teixeira,MG,25
3149507,Pequeri,MG,10
3149606,Pequi,MG,40
3149705,Perdigão,MG,50
3149804,Perdizes,MG,39300
3149903,Perdões,MG,1000
3149952,Periquito,MG,70
3150000,Pescador,MG,15
3150109,Piau,MG,10
3150158,Piedade de Caratinga,MG,120
3150208,Piedade de Ponte Nova,MG,30
3150307,Piedade do Rio Grande,MG,2500
3150406,Piedade dos Gerais,MG,70
3150505,Pimenta,MG,6000
3150539,Pingo-d'Água,MG,140
3150570,Pintópolis,MG,400
3150604,Piracema,MG,130
3150703,Pirajuba,MG,1940
3150802,Piranga,MG,1200
3150901,Piranguçu,MG,200
3151008,Piranguinho,MG,48
3151107,Pirapetinga,MG,60
3151206,Pirapora,MG,600
3151305,Piraúba,MG,100
3151404,Pitangui,MG,1350
3151503,Piumhi,MG,12100
3151602,Planura,MG,7800
3151701,Poço Fundo,MG,1110
3151800,Poços de Caldas,MG,1000
3151909,Pocrane,MG,250
3152006,Pompéu,MG,2000
3152105,Ponte Nova,MG,150
3152131,Ponto Chique,MG,120
3152170,Ponto dos Volantes,MG,250
3152204,Porteirinha,MG,800
3152303,Porto Firme,MG,1000
3152402,Poté,MG,550
3152501,Pouso Alegre,MG,2100
3152600,Pouso Alto,MG,120
3152709,Prados,MG,2150
3152808,Prata,MG,2720
3152907,Pratápolis,MG,3500
3153004,Pratinha,MG,2450
3153103,Presidente Bernardes,MG,980
3153202,Presidente Juscelino,MG,200
3153301,Presidente Kubitschek,MG,50
3153400,Presidente Olegário,MG,15000
3153509,Alto Jequitibá,MG,200
3153608,Prudente de Morais,MG,10
3153707,Quartel Geral,MG,50
3153806,Queluzito,MG,100
3154002,Raul Soares,MG,900
3154101,Recreio,MG,10
3154150,Reduto,MG,10
3154200,Resende Costa,MG,480
3154309,Resplendor,MG,165
3154408,Ressaquinha,MG,450
3154457,Riachinho,MG,4200
3154507,Riacho dos Machados,MG,600
3154606,Ribeirão das Neves,MG,4
3154804,Rio Acima,MG,2
3154903,Rio Casca,MG,1300
3155009,Rio Doce,MG,50
3155108,Rio do Prado,MG,80
3155207,Rio Espera,MG,700
3155306,Rio Manso,MG,60
3155405,Rio Novo,MG,10
3155504,Rio Paranaíba,MG,10850
3155603,Rio Pardo de Minas,MG,1200
3155702,Rio Piracicaba,MG,90
3155801,Rio Pomba,MG,90
3155900,Rio Preto,MG,12
3156007,Rio Vermelho,MG,780
3156106,Ritápolis,MG,280
3156205,Rochedo de Minas,MG,2
3156304,Rodeiro,MG,30
3156403,Romaria,MG,6500
3156452,Rosário da Limeira,MG,60
3156502,Rubelita,MG,300
3156601,Rubim,MG,90
3156700,Sabará,MG,12
3156809,Sabinópolis,MG,500
3156908,Sacramento,MG,22800
3157005,Salinas,MG,1665
3157104,Salto da Divisa,MG,50
3157203,Santa Bárbara,MG,50
3157252,Santa Bárbara do Leste,MG,150
3157278,Santa Bárbara do Monte Verde,MG,40
3157302,Santa Bárbara do Tugúrio,MG,120
3157377,Santa Cruz de Salinas,MG,350
3157401,Santa Cruz do Escalvado,MG,150
3157500,Santa Efigênia de Minas,MG,60
3157609,Santa Fé de Minas,MG,230
3157658,Santa Helena de Minas,MG,80
3157708,Santa Juliana,MG,7000
3157807,Santa Luzia,MG,5
3157906,Santa Margarida,MG,650
3158003,Santa Maria de Itabira,MG,75
3158102,Santa Maria do Salto,MG,60
3158201,Santa Maria do Suaçuí,MG,600
3158300,Santana da Vargem,MG,700
3158409,Santana de Cataguases,MG,20
3158508,Santana de Pirapama,MG,220
3158607,Santana do Deserto,MG,12
3158706,Santana do Garambéu,MG,200
3158805,Santana do Jacaré,MG,70
3158904,Santana do Manhuaçu,MG,250
3158953,Santana do Paraíso,MG,15
3159001,Santana do Riacho,MG,25
3159100,Santana dos Montes,MG,250
3159209,Santa Rita de Caldas,MG,2050
3159308,Santa Rita de Jacutinga,MG,250
3159357,Santa Rita de Minas,MG,200
3159407,Santa Rita de Ibitipoca,MG,200
3159506,Santa Rita do Itueto,MG,50
3159605,Santa Rita do Sapucaí,MG,610
3159704,Santa Rosa da Serra,MG,450
3159803,Santa Vitória,MG,530
3159902,Santo Antônio do Amparo,MG,550
3160009,Santo Antônio do Aventureiro,MG,25
3160108,Santo Antônio do Grama,MG,50
3160207,Santo Antônio do Itambé,MG,150
3160306,Santo Antônio do Jacinto,MG,60
3160405,Santo Antônio do Monte,MG,450
3160454,Santo Antônio do Retiro,MG,220
3160504,Santo Antônio do Rio Abaixo,MG,20
3160603,Santo Hipólito,MG,250
3160702,Santos Dumont,MG,80
3160801,São Bento Abade,MG,900
3160900,São Brás do Suaçuí,MG,75
3160959,São Domingos das Dores,MG,70
3161007,São Domingos do Prata,MG,180
3161056,São Félix de Minas,MG,16
3161106,São Francisco,MG,2300
3161205,São Francisco de Paula,MG,1000
3161304,São Francisco de Sales,MG,1680
3161403,São Francisco do Glória,MG,30
3161502,São Geraldo,MG,150
3161601,São Geraldo da Piedade,MG,50
3161650,São Geraldo do Baixio,MG,130
3161700,São Gonçalo do Abaeté,MG,3040
3161809,São Gonçalo do Pará,MG,160
3161908,São Gonçalo do Rio Abaixo,MG,20
3162005,São Gonçalo do Sapucaí,MG,900
3162104,São Gotardo,MG,4500
3162203,São João Batista do Glória,MG,5200
3162252,São João da Lagoa,MG,1000
3162302,São João da Mata,MG,565
3162401,São João da Ponte,MG,1500
3162450,São João das Missões,MG,520
3162500,São João del Rei,MG,15500
3162559,São João do Manhuaçu,MG,380
3200706,Atílio Vivácqua,ES,3
3162575,São João do Manteninha,MG,35
3162609,São João do Oriente,MG,50
3162658,São João do Pacuí,MG,1500
3162708,São João do Paraíso,MG,1000
3162807,São João Evangelista,MG,120
3162906,São João Nepomuceno,MG,40
3162922,São Joaquim de Bicas,MG,5
3162948,São José da Barra,MG,2150
3162955,São José da Lapa,MG,15
3163003,São José da Safira,MG,45
3163102,São José da Varginha,MG,60
3163201,São José do Alegre,MG,120
3163300,São José do Divino,MG,35
3163409,São José do Goiabal,MG,175
3163508,São José do Jacuri,MG,240
3163607,São José do Mantimento,MG,70
3163706,São Lourenço,MG,8
3163805,São Miguel do Anta,MG,750
3163904,São Pedro da União,MG,1300
3164001,São Pedro dos Ferros,MG,70
3164100,São Pedro do Suaçuí,MG,330
3164209,São Romão,MG,3450
3164308,São Roque de Minas,MG,3200
3164407,São Sebastião da Bela Vista,MG,900
3164431,São Sebastião da Vargem Alegre,MG,50
3164472,São Sebastião do Anta,MG,200
3164506,São Sebastião do Maranhão,MG,500
3164605,São Sebastião do Oeste,MG,250
3164704,São Sebastião do Paraíso,MG,2200
3164803,São Sebastião do Rio Preto,MG,25
3164902,São Sebastião do Rio Verde,MG,200
3165107,São Tomás de Aquino,MG,180
3165206,São Tomé das Letras,MG,2000
3165305,São Vicente de Minas,MG,2000
3165404,Sapucaí-Mirim,MG,65
3165503,Sardoá,MG,150
3165537,Sarzedo,MG,32
3165552,Setubinha,MG,700
3165560,Sem-Peixe,MG,80
3165578,Senador Amaral,MG,300
3165701,Senador Firmino,MG,160
3165800,Senador José Bento,MG,210
3165909,Senador Modestino Gonçalves,MG,350
3166006,Senhora de Oliveira,MG,220
3166105,Senhora do Porto,MG,60
3166204,Senhora dos Remédios,MG,1000
3166303,Sericita,MG,300
3166402,Seritinga,MG,25
3166501,Serra Azul de Minas,MG,82
3166600,Serra da Saudade,MG,30
3166709,Serra dos Aimorés,MG,7
3166808,Serra do Salitre,MG,10300
3166907,Serrania,MG,900
3166956,Serranópolis de Minas,MG,200
3167004,Serranos,MG,250
3167103,Serro,MG,240
3167202,Sete Lagoas,MG,150
3167301,Silveirânia,MG,5
3167400,Silvianópolis,MG,1400
3167509,Simão Pereira,MG,10
3167608,Simonésia,MG,500
3167707,Sobrália,MG,55
3167806,Soledade de Minas,MG,180
3167905,Tabuleiro,MG,40
3168002,Taiobeiras,MG,500
3168051,Taparuba,MG,80
3168101,Tapira,MG,2000
3168200,Tapiraí,MG,150
3168309,Taquaraçu de Minas,MG,5
3168408,Tarumirim,MG,200
3168507,Teixeiras,MG,500
3168606,Teófilo Otoni,MG,200
3168804,Tiradentes,MG,600
3168903,Tiros,MG,2400
3169000,Tocantins,MG,150
3169059,Tocos do Moji,MG,180
3169109,Toledo,MG,450
3169208,Tombos,MG,120
3169307,Três Corações,MG,13000
3169356,Três Marias,MG,1320
3169406,Três Pontas,MG,2200
3169505,Tumiritinga,MG,200
3169604,Tupaciguara,MG,3400
3169703,Turmalina,MG,200
3169802,Turvolândia,MG,920
3169901,Ubá,MG,20
3170008,Ubaí,MG,700
3170057,Ubaporanga,MG,150
3170107,Uberaba,MG,50000
3170206,Uberlândia,MG,21660
3170305,Umburatiba,MG,5
3170404,Unaí,MG,35000
3170438,União de Minas,MG,800
3170479,Uruana de Minas,MG,1700
3170503,Urucânia,MG,80
3170529,Urucuia,MG,1750
3170578,Vargem Alegre,MG,60
3170602,Vargem Bonita,MG,650
3170651,Vargem Grande do Rio Pardo,MG,300
3170701,Varginha,MG,500
3170750,Varjão de Minas,MG,4350
3170800,Várzea da Palma,MG,3400
3170909,Varzelândia,MG,1000
3171006,Vazante,MG,5500
3171030,Verdelândia,MG,560
3171071,Veredinha,MG,250
3171105,Veríssimo,MG,900
3171154,Vermelho Novo,MG,300
3171204,Vespasiano,MG,5
3171303,Viçosa,MG,460
3171402,Vieiras,MG,80
3171501,Mathias Lobato,MG,25
3171600,Virgem da Lapa,MG,400
3171709,Virgínia,MG,355
3171808,Virginópolis,MG,230
3171907,Virgolândia,MG,100
3172004,Visconde do Rio Branco,MG,100
3172103,Volta Grande,MG,2
3172202,Wenceslau Braz,MG,10
3200102,Afonso Cláudio,ES,340
3200136,Águia Branca,ES,20
3200169,Água Doce do Norte,ES,10
3200201,Alegre,ES,300
3200300,Alfredo Chaves,ES,400
3200359,Alto Rio Novo,ES,2
3200508,Apiacá,ES,32
3200607,Aracruz,ES,112
3200805,Baixo Guandu,ES,40
3200904,Barra de São Francisco,ES,150
3201001,Boa Esperança,ES,5
3201159,Brejetuba,ES,300
3201209,Cachoeiro de Itapemirim,ES,60
3201308,Cariacica,ES,15
3201407,Castelo,ES,300
3201506,Colatina,ES,180
3201605,Conceição da Barra,ES,15
3201704,Conceição do Castelo,ES,55
3201803,Divino de São Lourenço,ES,200
3201902,Domingos Martins,ES,280
3202009,Dores do Rio Preto,ES,945
3202108,Ecoporanga,ES,10
3202256,Governador Lindenberg,ES,50
3202306,Guaçuí,ES,1450
3202405,Guarapari,ES,20
3202454,Ibatiba,ES,600
3202504,Ibiraçu,ES,25
3202553,Ibitirama,ES,600
3202603,Iconha,ES,15
3202652,Irupi,ES,600
3202702,Itaguaçu,ES,40
3202801,Itapemirim,ES,10
3202900,Itarana,ES,95
3203007,Iúna,ES,500
3203056,Jaguaré,ES,25
3203106,Jerônimo Monteiro,ES,25
3203130,João Neiva,ES,9
3203163,Laranja da Terra,ES,100
3203205,Linhares,ES,310
3203304,Mantenópolis,ES,60
3203346,Marechal Floriano,ES,80
3203353,Marilândia,ES,11
3203403,Mimoso do Sul,ES,60
3203502,Montanha,ES,20
3203601,Mucurici,ES,1100
3203700,Muniz Freire,ES,350
3203809,Muqui,ES,320
3203908,Nova Venécia,ES,55
3204005,Pancas,ES,30
3204054,Pedro Canário,ES,45
3204104,Pinheiros,ES,500
3204203,Piúma,ES,2
3204302,Presidente Kennedy,ES,40
3204351,Rio Bananal,ES,70
3204401,Rio Novo do Sul,ES,60
3204500,Santa Leopoldina,ES,85
3204559,Santa Maria de Jetibá,ES,1900
3204609,Santa Teresa,ES,42
3204708,São Gabriel da Palha,ES,40
3204807,São José do Calçado,ES,200
3204906,São Mateus,ES,100
3204955,São Roque do Canaã,ES,20
3205002,Serra,ES,30
3205010,Sooretama,ES,20
3205036,Vargem Alta,ES,120
3205069,Venda Nova do Imigrante,ES,80
3205101,Viana,ES,3
3205150,Vila Pavão,ES,5
3205176,Vila Valério,ES,80
3205200,Vila Velha,ES,11
3300159,Aperibé,RJ,12
3300308,Barra do Piraí,RJ,9
3300407,Barra Mansa,RJ,24
3300506,Bom Jardim,RJ,94
3300605,Bom Jesus do Itabapoana,RJ,40
3300902,Cambuci,RJ,50
3300936,Carapebus,RJ,41
3301108,Cantagalo,RJ,10
3301157,Cardoso Moreira,RJ,17
3301306,Casimiro de Abreu,RJ,35
3301504,Cordeiro,RJ,50
3301603,Duas Barras,RJ,2
3302056,Italva,RJ,28
3302106,Itaocara,RJ,42
3302403,Macaé,RJ,841
3303104,Natividade,RJ,10
3303856,Paty do Alferes,RJ,5
3304102,Porciúncula,RJ,120
3304151,Quissamã,RJ,48
3304409,Rio Claro,RJ,15
3304524,Rio das Ostras,RJ,26
3304607,Santa Maria Madalena,RJ,16
3304706,Santo Antônio de Pádua,RJ,59
3305133,São José de Ubá,RJ,110
3305901,Trajano de Moraes,RJ,10
3306156,Varre-Sai,RJ,300
3306305,Volta Redonda,RJ,5
3500105,Adamantina,SP,200
3500204,Adolfo,SP,50
3500303,Aguaí,SP,5000
3500402,Águas da Prata,SP,600
3500501,Águas de Lindóia,SP,50
3500550,Águas de Santa Bárbara,SP,8900
3500709,Agudos,SP,100
3500758,Alambari,SP,1700
3500808,Alfredo Marcondes,SP,150
3500907,Altair,SP,500
3501004,Altinópolis,SP,1547
3501103,Alto Alegre,SP,130
3501152,Alumínio,SP,200
3501202,Álvares Florence,SP,470
3501301,Álvares Machado,SP,400
3501400,Álvaro de Carvalho,SP,400
3501509,Alvinlândia,SP,150
3501707,Américo Brasiliense,SP,50
3501806,Américo de Campos,SP,250
3501905,Amparo,SP,1120
3502002,Analândia,SP,490
3502101,Andradina,SP,1100
3502200,Angatuba,SP,6000
3502309,Anhembi,SP,820
3502408,Anhumas,SP,1020
3502606,Aparecida d'Oeste,SP,80
3502705,Apiaí,SP,4000
3502754,Araçariguama,SP,125
3502804,Araçatuba,SP,7000
3502903,Araçoiaba da Serra,SP,1350
3503000,Aramina,SP,266
3503109,Arandu,SP,460
3503158,Arapeí,SP,27
3503208,Araraquara,SP,1050
3503307,Araras,SP,1200
3503356,Arco-Íris,SP,250
3503406,Arealva,SP,100
3503505,Areias,SP,60
3503604,Areiópolis,SP,150
3503802,Artur Nogueira,SP,1800
3503950,Aspásia,SP,1
3504008,Assis,SP,220
3504107,Atibaia,SP,1100
3504206,Auriflama,SP,600
3504404,Avanhandava,SP,200
3504503,Avaré,SP,7300
3504602,Bady Bassitt,SP,500
3504701,Balbinos,SP,30
3504800,Bálsamo,SP,100
3504909,Bananal,SP,265
3505005,Barão de Antonina,SP,731
3505104,Barbosa,SP,155
3505203,Bariri,SP,1575
3505302,Barra Bonita,SP,5
3505351,Barra do Chapéu,SP,400
3505401,Barra do Turvo,SP,160
3505500,Barretos,SP,4456
3505609,Barrinha,SP,50
3505807,Bastos,SP,60
3505906,Batatais,SP,2000
3506102,Bebedouro,SP,400
3506201,Bento de Abreu,SP,320
3506300,Bernardino de Campos,SP,2100
3506409,Bilac,SP,320
3506508,Birigui,SP,8300
3506706,Boa Esperança do Sul,SP,400
3506805,Bocaina,SP,350
3507001,Boituva,SP,450
3507100,Bom Jesus dos Perdões,SP,30
3507159,Bom Sucesso de Itararé,SP,150
3507308,Boracéia,SP,50
3507407,Borborema,SP,300
3507456,Borebi,SP,60
3507506,Botucatu,SP,2100
3507605,Bragança Paulista,SP,4000
3507704,Braúna,SP,130
3507753,Brejo Alegre,SP,220
3507803,Brodowski,SP,400
3507902,Brotas,SP,1297
3508009,Buri,SP,14550
3508108,Buritama,SP,550
3508207,Buritizal,SP,200
3508405,Cabreúva,SP,100
3508603,Cachoeira Paulista,SP,58
3508702,Caconde,SP,700
3508801,Cafelândia,SP,84
3508900,Caiabu,SP,590
3509106,Caiuá,SP,100
3509254,Cajati,SP,25
3509304,Cajobi,SP,48
3509403,Cajuru,SP,800
3509452,Campina do Monte Alegre,SP,5950
3509502,Campinas,SP,250
3509700,Campos do Jordão,SP,5
3509809,Campos Novos Paulista,SP,9800
3509908,Cananéia,SP,5
3510005,Cândido Mota,SP,200
3510104,Cândido Rodrigues,SP,160
3510153,Canitar,SP,850
3510203,Capão Bonito,SP,18500
3510302,Capela do Alto,SP,850
3510401,Capivari,SP,150
3510708,Cardoso,SP,99
3510807,Casa Branca,SP,10750
3510906,Cássia dos Coqueiros,SP,300
3511003,Castilho,SP,500
3511102,Catanduva,SP,5
3511201,Catiguá,SP,100
3511300,Cedral,SP,230
3511409,Cerqueira César,SP,5470
3511508,Cerquilho,SP,350
3511607,Cesário Lange,SP,1200
3511706,Charqueada,SP,140
3511904,Clementina,SP,100
3512001,Colina,SP,734
3512100,Colômbia,SP,520
3512209,Conchal,SP,1000
3512308,Conchas,SP,360
3512407,Cordeirópolis,SP,400
3512506,Coroados,SP,2933
3512605,Coronel Macedo,SP,3800
3512704,Corumbataí,SP,25
3512803,Cosmópolis,SP,600
3512902,Cosmorama,SP,150
3513108,Cravinhos,SP,300
3513207,Cristais Paulista,SP,1000
3513306,Cruzália,SP,780
3513405,Cruzeiro,SP,51
3513603,Cunha,SP,1040
3513702,Descalvado,SP,850
3513850,Dirce Reis,SP,30
3513900,Divinolândia,SP,100
3514007,Dobrada,SP,40
3514106,Dois Córregos,SP,300
3514205,Dolcinópolis,SP,5
3514304,Dourado,SP,630
3514403,Dracena,SP,200
3514502,Duartina,SP,50
3514601,Dumont,SP,72
3514700,Echaporã,SP,500
3514809,Eldorado,SP,75
3514908,Elias Fausto,SP,550
3514957,Embaúba,SP,18
3515103,Embu-Guaçu,SP,4
3515129,Emilianópolis,SP,300
3515152,Engenheiro Coelho,SP,1400
3515186,Espírito Santo do Pinhal,SP,1000
3515194,Espírito Santo do Turvo,SP,650
3515202,Estrela d'Oeste,SP,400
3515301,Estrela do Norte,SP,100
3515350,Euclides da Cunha Paulista,SP,800
3515400,Fartura,SP,2700
3515509,Fernandópolis,SP,600
3515608,Fernando Prestes,SP,33
3515657,Fernão,SP,850
3515806,Flora Rica,SP,450
3515905,Floreal,SP,500
3516002,Flórida Paulista,SP,580
3516101,Florínea,SP,1000
3516200,Franca,SP,500
3516507,Gabriel Monteiro,SP,250
3516606,Gália,SP,900
3516705,Garça,SP,600
3516804,Gastão Vidigal,SP,360
3516853,Gavião Peixoto,SP,500
3516903,General Salgado,SP,700
3517000,Getulina,SP,342
3517109,Glicério,SP,1550
3517208,Guaiçara,SP,40
3517307,Guaimbê,SP,180
3517406,Guaíra,SP,14350
3517505,Guapiaçu,SP,200
3517604,Guapiara,SP,5000
3517703,Guará,SP,597
3517802,Guaraçaí,SP,300
3517901,Guaraci,SP,885
3518008,Guarani d'Oeste,SP,300
3518107,Guarantã,SP,150
3518206,Guararapes,SP,2000
3518404,Guaratinguetá,SP,230
3518503,Guareí,SP,3300
3518602,Guariba,SP,184
3518859,Guatapará,SP,772
3518909,Guzolândia,SP,242
3519006,Herculândia,SP,480
3519055,Holambra,SP,700
3519105,Iacanga,SP,250
3519204,Iacri,SP,1000
3519253,Iaras,SP,1730
3519303,Ibaté,SP,105
3519402,Ibirá,SP,650
3519501,Ibirarema,SP,200
3519600,Ibitinga,SP,1000
3519709,Ibiúna,SP,2100
3519808,Icém,SP,900
3519907,Iepê,SP,11000
3520004,Igaraçu do Tietê,SP,3
3520103,Igarapava,SP,320
3520301,Iguape,SP,40
3520442,Ilha Solteira,SP,100
3520509,Indaiatuba,SP,900
3520608,Indiana,SP,50
3520707,Indiaporã,SP,300
3520806,Inúbia Paulista,SP,2
3520905,Ipaussu,SP,800
3521002,Iperó,SP,689
3521101,Ipeúna,SP,200
3521150,Ipiguá,SP,250
3521200,Iporanga,SP,150
3521309,Ipuã,SP,1923
3521408,Iracemápolis,SP,10
3521507,Irapuã,SP,2000
3521606,Irapuru,SP,130
3521705,Itaberá,SP,15000
3521804,Itaí,SP,11000
3521903,Itajobi,SP,400
3522000,Itaju,SP,450
3522158,Itaoca,SP,110
3522307,Itapetininga,SP,14500
3522406,Itapeva,SP,35500
3522604,Itapira,SP,1060
3522653,Itapirapuã Paulista,SP,55
3522703,Itápolis,SP,2100
3522802,Itaporanga,SP,2150
3522901,Itapuí,SP,450
3523008,Itapura,SP,1176
3523206,Itararé,SP,9500
3523404,Itatiba,SP,1200
3523503,Itatinga,SP,1300
3523602,Itirapina,SP,580
3523701,Itirapuã,SP,200
3523800,Itobi,SP,2200
3524006,Itupeva,SP,804
3524105,Ituverava,SP,2108
3524204,Jaborandi,SP,809
3524303,Jaboticabal,SP,1500
3524402,Jacareí,SP,3
3524501,Jaci,SP,350
3524600,Jacupiranga,SP,40
3524709,Jaguariúna,SP,350
3524808,Jales,SP,150
3525102,Jardinópolis,SP,650
3525201,Jarinu,SP,380
3525300,Jaú,SP,650
3525409,Jeriquara,SP,247
3525508,Joanópolis,SP,190
3525607,João Ramalho,SP,150
3525706,José Bonifácio,SP,1200
3525805,Júlio Mesquita,SP,100
3525854,Jumirim,SP,51
3525904,Jundiaí,SP,200
3526001,Junqueirópolis,SP,200
3526100,Juquiá,SP,5
3526308,Lagoinha,SP,160
3526407,Laranjal Paulista,SP,4100
3526506,Lavínia,SP,445
3526605,Lavrinhas,SP,18
3526704,Leme,SP,1800
3526803,Lençóis Paulista,SP,100
3526902,Limeira,SP,1000
3527009,Lindóia,SP,30
